ANIO;MES;CuerpoReceptor;Planta;Parametro;Tabla;Latitud;Longitud;Valor reportado;Umbral;diferencia_umbral;% diferencia_umbral
2020;1;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.009;0.005;0.003999999999999999;80.0
2021;11;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.008;0.005;0.003;60.0
2019;2;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.007;0.005;0.002;40.0
2018;9;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;12;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;8;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;11;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;5;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;9;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2022;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Mercurio;Tabla 1;-37.0899;-72.322898;0.001;0.001;0.0;0.0
2017;9;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;9;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;6;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2021;7;CANAL COLONIA SUR;SANTA LIDIA;Mercurio;Tabla 1;-37.078033;-72.345822;0.001;0.001;0.0;0.0
2017;8;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;5;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;10;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;7;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;8;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2020;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Mercurio;Tabla 1;-37.0899;-72.322898;0.001;0.001;0.0;0.0
2018;11;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2021;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Mercurio;Tabla 1;-37.107246;-72.29208200000001;0.001;0.001;0.0;0.0
2018;6;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;5;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2021;11;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.005;0.005;0.0;0.0
2018;4;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;4;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;6;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;3;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;7;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;3;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Mercurio;Tabla 1;-37.0899;-72.322898;0.001;0.001;0.0;0.0
2019;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Mercurio;Tabla 1;-37.0899;-72.322898;0.001;0.001;0.0;0.0
2018;2;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;2;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;1;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;7;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;8;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;3;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;5;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;1;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;4;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;4;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;3;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;3;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;2;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Mercurio;Tabla 1;-37.0899;-72.322898;0.001;0.001;0.0;0.0
2017;2;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;2;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;3;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;2;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;1;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;1;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2022;7;CANAL COLONIA SUR;SANTA LIDIA;Mercurio;Tabla 1;-37.078033;-72.345822;0.001;0.001;0.0;0.0
2021;3;CANAL DE DERRAME;CENTRAL TERMOELÉCTRICA LOS PINOS;Mercurio;Tabla 1;-37.0899;-72.322898;0.001;0.001;0.0;0.0
2019;4;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2018;5;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;5;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;6;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;6;RIO ACONCAGUA;CENTRAL SAN ISIDRO I;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2019;4;RIO ACONCAGUA;SAN ISIDRO 2;Mercurio;Tabla 1;-32.936543;-71.3162416219711;0.001;0.001;0.0;0.0
2017;12;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.004;0.005;-0.001;-20.0
2019;8;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0007;0.001;-0.00030000000000000003;-30.0
2021;5;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0007;0.001;-0.00030000000000000003;-30.0
2017;3;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.003;0.005;-0.002;-40.0
2018;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Mercurio;Tabla 1;-37.107246;-72.29208200000001;0.0005;0.001;-0.0005;-50.0
2017;1;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;6;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;6;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;7;CANAL COLONIA SUR;SANTA LIDIA;Mercurio;Tabla 1;-37.078033;-72.345822;0.0005;0.001;-0.0005;-50.0
2018;4;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;8;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;6;ESTERO LAJARILLA;CENTRAL COLMITO;Mercurio;Tabla 1;-32.930525;-71.473568;0.0005;0.001;-0.0005;-50.0
2019;7;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;2;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;3;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;9;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;10;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2019;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Mercurio;Tabla 1;-37.107246;-72.29208200000001;0.0005;0.001;-0.0005;-50.0
2018;2;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;9;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2020;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Mercurio;Tabla 1;-37.107246;-72.29208200000001;0.0005;0.001;-0.0005;-50.0
2018;7;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;3;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;1;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;7;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;5;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;4;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2018;8;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0005;0.001;-0.0005;-50.0
2017;5;RIO ACONCAGUA;COMPLEJO TERMOELÉCTRICO NEHUENCO;Mercurio;Tabla 1;-32.9366955;-71.3254887;0.0005;0.001;-0.0005;-50.0
2017;12;ESTERO LOS GUINDOS;YUNGAY (EX CAMPANARIO);Mercurio;Tabla 1;-37.107246;-72.29208200000001;0.0005;0.001;-0.0005;-50.0
2021;6;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.002;0.005;-0.003;-60.0
2018;12;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.002;0.005;-0.003;-60.0
2021;3;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.002;0.005;-0.003;-60.0
2017;9;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.002;0.005;-0.003;-60.0
2019;5;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0003;0.001;-0.0007000000000000001;-70.0
2019;6;ESTERO LAJARILLA;CENTRAL COLMITO;Mercurio;Tabla 1;-32.930525;-71.473568;0.0003;0.001;-0.0007000000000000001;-70.0
2018;10;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0003;0.001;-0.0007000000000000001;-70.0
2020;4;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;4;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;3;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;6;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2021;1;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;6;ESTERO LAJARILLA;CENTRAL COLMITO;Mercurio;Tabla 1;-32.930525;-71.473568;0.0002;0.001;-0.0008;-80.0
2021;1;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;6;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2021;2;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;6;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;6;BAHIA MEJILLONES;CENTRAL TERMOELÉCTRICA COCHRANE;Mercurio;Tabla 4;-23.064;-70.3703;0.001;0.005;-0.004;-80.0
2020;5;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;4;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2021;2;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;6;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;5;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2021;2;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2021;2;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2021;3;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;5;BAHÍA CORONEL;CENTRAL TERMOELECTRICA BOCAMINA U1;Mercurio;Tabla 4;-37.022789;-73.16584;0.001;0.005;-0.004;-80.0
2020;5;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2021;3;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;4;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;5;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;11;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;11;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;9;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;11;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;11;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;10;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;10;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;10;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;12;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;12;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;10;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;9;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;9;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;8;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;7;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2020;12;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;12;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;8;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;8;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;8;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2021;1;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2021;1;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;7;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2020;7;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2020;7;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2020;9;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2017;1;BAHIA MEJILLONES;CENTRAL TERMICA ANDINA;Mercurio;Tabla 4;-23.087606;-70.408082;0.001;0.005;-0.004;-80.0
2021;3;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2022;4;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2021;12;RIO MAPOCHO;RENCA NUEVA RENCA;Mercurio;Tabla 1;-33.4167;-70.6874;0.0002;0.001;-0.0008;-80.0
2022;1;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2022;1;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2022;1;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2022;1;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2022;2;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2022;2;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2022;2;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2022;2;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2022;3;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2022;3;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2022;3;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2022;3;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2022;4;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2022;4;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2021;4;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2022;4;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2022;5;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
2022;5;BAHÍA QUINTERO;CENTRAL TERMOELÉCTRICA VENTANAS UNIDADES 1 Y 2;Mercurio;Tabla 4;-32.7494;-71.4833;0.001;0.005;-0.004;-80.0
2022;5;PENINSULA GUACOLDA;GUACOLDA;Mercurio;Tabla 4;-28.472116;-71.247379;0.001;0.005;-0.004;-80.0
2022;5;RIO ACONCAGUA;LOS VIENTOS;Mercurio;Tabla 1;-32.843902;-71.013235;0.0002;0.001;-0.0008;-80.0
2022;6;BAHIA MEJILLONES;CENTRAL TERMOELÉCTRICA COCHRANE;Mercurio;Tabla 4;-23.064;-70.3703;0.001;0.005;-0.004;-80.0
2022;6;BAHÍA ALGODONALES;CENTRAL TERMOELÉCTRICA NUEVA TOCOPILLA;Mercurio;Tabla 4;-22.0981;-70.208398;0.001;0.005;-0.004;-80.0
